,ID,Date,Guilty,心理諮商,鑑定書,測謊鑑定,驗傷診斷書,通話紀錄,對話紀錄,坦承,指述,繪圖,輔導紀錄,同事關係,同居關係,按摩,男女朋友
1331,臺灣嘉義地方法院106年侵訴字第37號刑事判決,民國108年01月15日,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1332,臺灣高等法院臺中分院107年侵上訴字第126號刑事判決,民國108年01月03日,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1333,臺灣高等法院107年侵上訴字第87號刑事判決,民國107年12月27日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1334,臺灣臺南地方法院106年侵訴字第53號刑事判決,民國107年12月26日,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1335,臺灣桃園地方法院107年侵訴字第51號刑事判決,民國107年12月20日,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1336,臺灣花蓮地方法院107年原侵訴字第15號刑事判決,民國107年12月12日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1337,臺灣臺南地方法院107年侵訴字第50號刑事判決,民國107年12月12日,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1338,臺灣桃園地方法院106年侵訴字第95號刑事判決,民國107年12月06日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1339,臺灣新北地方法院107年侵訴字第101號刑事判決,民國107年12月05日,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
1340,臺灣臺中地方法院107年侵訴字第34號刑事判決,民國107年11月29日,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1
1341,臺灣高雄地方法院107年侵訴字第15號刑事判決,民國107年11月28日,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1342,臺灣苗栗地方法院107年侵訴字第35號刑事判決,民國107年11月27日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1343,臺灣臺南地方法院107年侵訴字第43號刑事判決,民國107年11月15日,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1344,臺灣士林地方法院107年審侵訴字第31號刑事判決,民國107年11月14日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1345,臺灣高等法院高雄分院107年軍侵上訴字第3號刑事判決,民國107年11月13日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1346,臺灣苗栗地方法院107年侵訴字第14號刑事判決,民國107年11月13日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1347,臺灣苗栗地方法院107年侵訴字第10號刑事判決,民國107年11月06日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1348,臺灣基隆地方法院107年侵訴字第3號刑事判決,民國107年11月06日,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1349,臺灣士林地方法院107年侵訴字第18號刑事判決,民國107年10月30日,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1350,臺灣臺中地方法院106年侵訴字第173號刑事判決,民國107年10月18日,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1351,臺灣臺北地方法院106年侵訴字第40號刑事判決,民國107年10月18日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1352,臺灣臺中地方法院107年侵訴字第66號刑事判決,民國107年10月17日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1353,臺灣臺中地方法院106年侵訴字第159號刑事判決,民國107年10月17日,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1354,臺灣屏東地方法院107年侵訴字第12號刑事判決,民國107年10月09日,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1355,臺灣南投地方法院107年侵訴字第17號刑事判決,民國107年10月03日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1356,臺灣臺中地方法院107年侵訴字第17號刑事判決,民國107年10月02日,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1
1357,臺灣苗栗地方法院107年侵訴字第15號刑事判決,民國107年09月20日,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1358,臺灣臺中地方法院107年原侵訴字第3號刑事判決,民國107年09月19日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1359,臺灣臺中地方法院107年侵訴字第65號刑事判決,民國107年09月17日,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1360,臺灣屏東地方法院107年軍侵訴字第2號刑事判決,民國107年09月05日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1361,臺灣臺北地方法院107年侵訴字第28號刑事判決,民國107年09月03日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1362,臺灣高等法院臺南分院107年軍侵上訴字第5號刑事判決,民國107年08月28日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1363,臺灣高等法院107年侵上訴字第108號刑事判決,民國107年08月28日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1364,臺灣臺東地方法院106年侵訴字第4號刑事判決,民國107年08月17日,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1365,臺灣士林地方法院107年審侵訴字第39號刑事判決,民國107年07月31日,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1366,臺灣臺中地方法院106年侵訴字第183號刑事判決,民國107年07月12日,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1367,臺灣臺中地方法院106年侵訴字第69號刑事判決,民國107年07月12日,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1368,臺灣高雄地方法院107年侵訴字第11號刑事判決,民國107年07月11日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1369,臺灣苗栗地方法院107年侵訴字第11號刑事判決,民國107年07月10日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1370,臺灣高等法院臺中分院107年侵上訴字第53號刑事判決,民國107年07月04日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1371,臺灣士林地方法院107年審侵訴字第7號刑事判決,民國107年07月04日,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1372,臺灣雲林地方法院106年侵訴字第34號刑事判決,民國107年06月28日,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1373,臺灣橋頭地方法院106年侵訴字第29號刑事判決,民國107年06月22日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1374,臺灣桃園地方法院106年侵訴字第17號刑事判決,民國107年06月19日,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
1375,臺灣臺中地方法院106年侵訴字第190號刑事判決,民國107年06月13日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1376,臺灣臺中地方法院107年軍訴字第1號刑事判決,民國107年06月11日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1377,臺灣高等法院高雄分院107年侵上訴字第13號刑事判決,民國107年05月31日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1378,臺灣桃園地方法院105年侵訴字第75號刑事判決,民國107年05月31日,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1379,臺灣桃園地方法院106年侵訴字第99號刑事判決,民國107年05月21日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1380,臺灣高等法院107年侵上訴字第19號刑事判決,民國107年05月15日,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1381,臺灣苗栗地方法院107年侵訴字第1號刑事判決,民國107年05月15日,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1382,臺灣臺東地方法院107年侵訴字第1號刑事判決,民國107年05月11日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1383,臺灣臺中地方法院106年侵訴緝字第3號刑事判決,民國107年05月08日,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1384,臺灣臺東地方法院107年原侵訴字第4號刑事判決,民國107年05月04日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1385,臺灣新竹地方法院105年侵訴字第73號刑事判決,民國107年05月03日,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1386,臺灣高等法院臺中分院107年侵上訴字第37號刑事判決,民國107年05月01日,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1387,臺灣高等法院臺南分院107年侵上訴字第112號刑事判決,民國107年04月30日,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1388,臺灣臺中地方法院107年侵訴緝字第2號刑事判決,民國107年04月26日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1389,臺灣新竹地方法院106年侵訴字第27號刑事判決,民國107年04月23日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1390,臺灣苗栗地方法院106年侵訴字第34號刑事判決,民國107年04月18日,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1391,臺灣桃園地方法院106年原侵訴字第8號刑事判決,民國107年04月17日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1392,臺灣高等法院106年侵上訴字第321號刑事判決,民國107年04月12日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1393,臺灣臺北地方法院106年侵訴字第17號刑事判決,民國107年04月12日,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1394,臺灣桃園地方法院106年侵訴字第133號刑事判決,民國107年03月30日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1395,臺灣士林地方法院106年侵訴字第32號刑事判決,民國107年03月30日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1396,臺灣臺中地方法院106年侵訴字第163號刑事判決,民國107年03月20日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1397,臺灣臺中地方法院105年原侵訴字第14號刑事判決,民國107年03月09日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1398,臺灣臺中地方法院106年侵訴字第229號刑事判決,民國107年03月07日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1399,臺灣屏東地方法院106年原侵訴字第9號刑事判決,民國107年03月06日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1400,臺灣士林地方法院106年侵訴字第26號刑事判決,民國107年02月27日,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1401,臺灣臺中地方法院106年侵訴字第223號刑事判決,民國107年02月26日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1402,臺灣臺中地方法院106年侵訴字第136號刑事判決,民國107年02月12日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1403,臺灣新北地方法院106年侵訴字第139號刑事判決,民國107年02月08日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1404,臺灣高等法院臺中分院106年侵上訴字第180號刑事判決,民國107年02月06日,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1405,臺灣新竹地方法院106年侵訴字第16號刑事判決,民國107年01月29日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1406,臺灣苗栗地方法院106年侵訴字第24號刑事判決,民國107年01月17日,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1407,臺灣桃園地方法院106年侵訴字第82號刑事判決,民國107年01月16日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1408,臺灣桃園地方法院106年侵訴字第6號刑事判決,民國107年01月16日,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1409,臺灣桃園地方法院106年侵訴字第51號刑事判決,民國107年01月11日,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1410,臺灣新北地方法院106年侵訴字第135號刑事判決,民國107年01月10日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1411,臺灣臺南地方法院106年侵訴字第3號刑事判決,民國107年01月10日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1412,臺灣臺北地方法院106年侵訴字第35號刑事判決,民國107年01月04日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1413,臺灣花蓮地方法院106年原侵訴字第16號刑事判決,民國106年12月29日,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1414,臺灣屏東地方法院106年原侵訴字第8號刑事判決,民國106年12月29日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1415,臺灣桃園地方法院105年侵訴字第93號刑事判決,民國106年12月29日,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1416,臺灣臺南地方法院106年侵訴字第48號刑事判決,民國106年12月28日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1417,臺灣桃園地方法院105年侵訴字第91號刑事判決,民國106年12月28日,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1418,臺灣新北地方法院105年侵訴字第159號刑事判決,民國106年12月22日,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1419,臺灣臺南地方法院106年侵訴字第56號刑事判決,民國106年12月20日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1420,臺灣高等法院106年侵上訴字第215號刑事判決,民國106年12月19日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1421,臺灣桃園地方法院105年侵訴字第70號刑事判決,民國106年12月19日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1422,臺灣士林地方法院106年審侵訴字第33號刑事判決,民國106年12月13日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1423,臺灣臺南地方法院106年侵訴字第45號刑事判決,民國106年11月29日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1424,臺灣桃園地方法院106年侵訴字第92號刑事判決,民國106年11月17日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1425,臺灣花蓮地方法院106年原侵訴字第8號刑事判決,民國106年11月14日,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
1426,臺灣花蓮地方法院106年侵訴字第20號刑事判決,民國106年11月14日,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1427,臺灣高等法院臺中分院106年侵上訴字第103號刑事判決,民國106年10月24日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1428,臺灣桃園地方法院105年侵訴字第85號刑事判決,民國106年10月18日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1429,臺灣臺中地方法院106年侵訴字第143號刑事判決,民國106年10月13日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1430,臺灣新北地方法院106年侵訴字第65號刑事判決,民國106年09月29日,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1431,臺灣新北地方法院105年侵訴字第165號刑事判決,民國106年09月26日,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1432,臺灣新北地方法院106年侵訴字第60號刑事判決,民國106年09月20日,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
1433,臺灣臺中地方法院106年侵訴字第25號刑事判決,民國106年09月13日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1434,臺灣臺中地方法院106年侵訴字第124號刑事判決,民國106年09月12日,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1435,臺灣高等法院臺南分院106年侵上訴字第428號刑事判決,民國106年09月05日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1436,臺灣臺中地方法院106年侵訴字第83號刑事判決,民國106年08月31日,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,臺灣基隆地方法院106年侵訴字第18號刑事判決,民國106年08月31日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1438,臺灣新竹地方法院105年侵訴字第57號刑事判決,民國106年08月31日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1439,臺灣桃園地方法院106年侵訴字第37號刑事判決,民國106年08月23日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1440,臺灣高等法院臺中分院105年侵上訴字第154號刑事判決,民國106年08月22日,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
1441,臺灣桃園地方法院106年侵訴字第14號刑事判決,民國106年08月22日,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1442,臺灣桃園地方法院105年侵訴字第81號刑事判決,民國106年08月18日,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1443,臺灣宜蘭地方法院106年侵訴字第12號刑事判決,民國106年08月15日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1444,臺灣臺中地方法院105年侵訴字第257號刑事判決,民國106年08月14日,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1445,臺灣桃園地方法院105年侵訴字第54號刑事判決,民國106年08月11日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1446,臺灣桃園地方法院106年審侵簡字第2號刑事判決,民國106年08月07日,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,臺灣嘉義地方法院106年原侵訴字第1號刑事判決,民國106年07月31日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1448,臺灣屏東地方法院105年侵訴字第25號刑事判決,民國106年07月27日,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1449,臺灣臺中地方法院106年侵訴字第40號刑事判決,民國106年07月21日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1450,臺灣高等法院臺中分院106年侵上訴字第93號刑事判決,民國106年07月18日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1451,臺灣新竹地方法院106年侵訴字第17號刑事判決,民國106年07月14日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1452,臺灣嘉義地方法院106年侵訴字第9號刑事判決,民國106年07月11日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1453,臺灣高等法院臺中分院106年侵上訴字第40號刑事判決,民國106年06月28日,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1454,臺灣宜蘭地方法院106年侵訴字第11號刑事判決,民國106年06月20日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1455,臺灣高等法院106年侵上訴字第97號刑事判決,民國106年06月15日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1456,臺灣高等法院106年侵上訴字第53號刑事判決,民國106年06月14日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1457,臺灣臺北地方法院104年侵訴字第54號刑事判決,民國106年06月08日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1458,臺灣新北地方法院106年侵訴緝字第2號刑事判決,民國106年05月31日,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
1459,臺灣苗栗地方法院105年侵訴字第34號刑事判決,民國106年05月31日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1460,臺灣士林地方法院105年侵訴字第17號刑事判決,民國106年05月26日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1461,臺灣高等法院106年原侵上訴字第4號刑事判決,民國106年05月25日,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1462,臺灣桃園地方法院105年侵訴字第86號刑事判決,民國106年05月16日,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1463,臺灣新北地方法院105年侵訴字第184號刑事判決,民國106年05月15日,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1464,臺灣橋頭地方法院106年侵訴字第7號刑事判決,民國106年05月12日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1465,臺灣桃園地方法院105年侵訴字第98號刑事判決,民國106年05月12日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1466,臺灣屏東地方法院106年侵訴字第13號刑事判決,民國106年05月11日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1467,臺灣臺北地方法院105年侵訴字第45號刑事判決,民國106年05月03日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1468,臺灣雲林地方法院105年侵訴字第36號刑事判決,民國106年04月28日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1469,臺灣臺中地方法院105年侵訴字第175號刑事判決,民國106年04月27日,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1470,臺灣高等法院花蓮分院106年侵上訴字第1號刑事判決,民國106年04月26日,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1471,臺灣屏東地方法院105年侵訴字第43號刑事判決,民國106年04月26日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1472,臺灣臺南地方法院106年侵訴字第6號刑事判決,民國106年04月19日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1473,臺灣臺中地方法院105年原侵訴字第8號刑事判決,民國106年03月30日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1474,臺灣臺中地方法院105年侵訴字第112號刑事判決,民國106年03月30日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1475,臺灣臺中地方法院105年侵訴字第261號刑事判決,民國106年03月29日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1476,臺灣臺中地方法院104年侵訴字第247號刑事判決,民國106年03月29日,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,臺灣桃園地方法院105年侵訴字第69號刑事判決,民國106年03月28日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1478,臺灣臺中地方法院105年侵訴字第134號刑事判決,民國106年03月24日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1479,臺灣基隆地方法院106年原侵訴字第2號刑事判決,民國106年03月15日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1480,臺灣新竹地方法院104年侵訴字第49號刑事判決,民國106年03月15日,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1481,臺灣新竹地方法院105年侵訴字第68號刑事判決,民國106年03月10日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1482,臺灣桃園地方法院105年侵訴字第105號刑事判決,民國106年03月02日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1483,臺灣宜蘭地方法院105年侵訴字第5號刑事判決,民國106年02月22日,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1484,臺灣高等法院105年侵上訴字第279號刑事判決,民國106年02月21日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1485,臺灣嘉義地方法院105年侵訴字第28號刑事判決,民國106年02月17日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1486,臺灣桃園地方法院105年侵訴字第90號刑事判決,民國106年02月16日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1487,臺灣桃園地方法院105年侵訴緝字第3號刑事判決,民國106年02月14日,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1488,臺灣高等法院105年侵上訴字第126號刑事判決,民國106年01月25日,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1489,臺灣臺中地方法院105年侵訴字第197號刑事判決,民國106年01月24日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1490,臺灣士林地方法院105年侵訴字第30號刑事判決,民國106年01月19日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1491,臺灣高等法院高雄分院105年軍侵上更(二)字第1號刑事判決,民國106年01月18日,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1492,臺灣臺南地方法院104年侵訴字第89號刑事判決,民國106年01月18日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1493,臺灣苗栗地方法院105年侵訴字第33號刑事判決,民國106年01月12日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1494,臺灣花蓮地方法院105年侵訴字第20號刑事判決,民國105年12月30日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1495,臺灣高等法院臺南分院105年侵上訴字第770號刑事判決,民國105年12月29日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1496,臺灣臺中地方法院105年侵訴字第202號刑事判決,民國105年12月28日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1497,臺灣苗栗地方法院105年侵訴字第36號刑事判決,民國105年12月27日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1498,臺灣臺東地方法院105年侵訴字第13號刑事判決,民國105年12月22日,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1499,臺灣新竹地方法院105年侵訴字第50號刑事判決,民國105年12月21日,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1500,臺灣高等法院臺中分院105年侵上訴字第131號刑事判決,民國105年12月20日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1501,臺灣桃園地方法院104年侵訴字第59號刑事判決,民國105年12月20日,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1502,臺灣橋頭地方法院105年侵訴字第50號刑事判決,民國105年12月19日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1503,臺灣桃園地方法院105年原侵訴字第6號刑事判決,民國105年12月01日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1504,臺灣桃園地方法院105年侵訴字第49號刑事判決,民國105年11月29日,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1505,臺灣苗栗地方法院105年侵訴字第26號刑事判決,民國105年11月16日,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1506,臺灣臺東地方法院105年原侵訴字第8號刑事判決,民國105年11月08日,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1507,最高法院105年台上字第2863號刑事判決,民國105年11月03日,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1508,臺灣苗栗地方法院105年侵訴字第22號刑事判決,民國105年11月01日,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
1509,臺灣花蓮地方法院104年侵訴字第30號刑事判決,民國105年10月05日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1510,臺灣嘉義地方法院105年侵訴字第24號刑事判決,民國105年09月30日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1511,臺灣高等法院105年侵上訴字第169號刑事判決,民國105年09月29日,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1512,臺灣高等法院105年侵上訴字第140號刑事判決,民國105年09月29日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1513,臺灣南投地方法院104年侵訴字第34號刑事判決,民國105年09月29日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1514,臺灣桃園地方法院105年侵訴字第16號刑事判決,民國105年08月31日,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1515,臺灣宜蘭地方法院105年侵訴字第10號刑事判決,民國105年08月24日,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1516,臺灣宜蘭地方法院105年侵訴字第7號刑事判決,民國105年08月24日,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1517,臺灣臺中地方法院104年原侵訴字第8號刑事判決,民國105年08月24日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1518,臺灣高等法院105年侵上訴字第163號刑事判決,民國105年08月23日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1519,臺灣臺中地方法院104年侵訴字第144號刑事判決,民國105年08月23日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1520,臺灣臺北地方法院104年侵訴字第78號刑事判決,民國105年08月16日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521,臺灣士林地方法院105年審侵訴字第10號刑事判決,民國105年08月10日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1522,臺灣基隆地方法院105年侵訴字第19號刑事判決,民國105年08月10日,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1523,臺灣高雄地方法院104年侵訴字第42號刑事判決,民國105年08月09日,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1524,臺灣南投地方法院105年侵訴字第12號刑事判決,民國105年07月29日,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1525,臺灣高等法院105年侵上訴字第107號刑事判決,民國105年07月28日,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1526,臺灣桃園地方法院105年侵訴字第17號刑事判決,民國105年06月29日,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1527,臺灣桃園地方法院104年侵訴字第129號刑事判決,民國105年06月29日,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1528,臺灣臺中地方法院105年侵訴字第15號刑事判決,民國105年06月28日,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1529,臺灣高等法院花蓮分院105年軍上訴字第1號刑事判決,民國105年06月23日,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1530,臺灣新竹地方法院105年侵訴字第16號刑事判決,民國105年06月21日,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
